#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   1.55968     -9.031429
   1.59603     -8.978393
   1.63238     -8.920160
   1.66873     -8.856705
   1.70507     -8.787969
   1.74142     -8.713919
   1.77777     -8.634533
   1.81412     -8.549763
   1.85047     -8.459567
   1.88682     -8.363925
   1.88682     -8.363925
   1.95951     -8.676360
   2.03221     -9.095289
   2.10491     -9.533815
   2.17761     -9.967245
   2.25030    -10.386648
   2.32300    -10.787685
   2.39570    -11.167714
   2.46839    -11.524792
   2.54109    -11.857254
   2.61379    -12.163717
   2.68649    -12.442754
   2.75918    -12.693015
   2.83188    -12.913203
   2.90458    -13.102080
   2.97727    -13.258460
   3.04997    -13.381265
   3.12267    -13.469686
   3.19537    -13.523021
   3.26806    -13.540860
   3.26806    -13.540860
   3.31933    -13.531562
   3.37060    -13.503810
   3.42187    -13.457874
   3.47314    -13.394261
   3.52442    -13.313606
   3.57569    -13.216770
   3.62696    -13.104870
   3.67823    -12.979292
   3.72950    -12.841729
   3.78077    -12.694276
   3.83204    -12.539454
   3.88331    -12.380538
   3.93458    -12.221426
   3.98585    -12.067209
   4.03712    -11.924103
   4.08839    -11.799567
   4.13966    -11.701905
   4.19093    -11.639188
   4.24220    -11.617508
   4.24220    -11.617508
   4.30516    -11.611035
   4.36812    -11.591607
   4.43107    -11.559182
   4.49403    -11.513710
   4.55699    -11.455120
   4.61995    -11.383350
   4.68290    -11.298379
   4.74586    -11.200246
   4.80882    -11.089113
